Variation ID	Chromosome	Chrom Start	Chrom End	Type	Reference	PubMed	Method	Sample	Gain	Loss
rs203888	chr6	28019795	28022858	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	26
rs17720293	chr6	28173996	28348033	loss	Wong et al 2007	17160897	BAC aCGH	95	0	3
rs2523691	chr6	31276750	31451476	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs2523691	chr6	31280100	32017540	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	6
rs2523691	chr6	31280326	32484368	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	5
rs2523691	chr6	31348021	31456073	gain	Uddin et al 2014	25503493	SNP array	873	2	0
rs2523691	chr6	31352879	31498721	gain	Pinto et al 2007	17911159	SNP array	771	14	0
rs2523691	chr6	31352879	31481299	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	21
rs2523691	chr6	31353328	31457578	gain	Pinto et al 2007	17911159	SNP array	771	15	0
rs2523691	chr6	31353688	31457633	loss	Uddin et al 2014	25503493	SNP array	873	0	3
rs2523691	chr6	31353688	31451476	loss	Gusev et al 2009	18971310	SNP array	270	0	0
rs2523691	chr6	31354328	31453049	loss	Conrad et al 2009	19812545	Oligo aCGH	40	0	2
rs2523691	chr6	31354818	31461089	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	141
rs2523691	chr6	31354818	31459742	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	34
rs2523691	chr6	31355317	31457742	loss	Suktitipat et al 2014	25118596	SNP array	3017	0	29
rs2523691	chr6	31355317	31457633	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	21	0
rs2523691	chr6	31356821	31453332	loss	Arlt et al 2011	21212237	Sequencing, SNP array	1	0	1
rs2523691	chr6	31359371	31451280	loss	Park et al 2010	20364138	Oligo aCGH	31	0	2
rs2523691	chr6	31359620	31474688	loss	Pinto et al 2007	17911159	SNP array	771	0	30
rs2523691	chr6	31359647	31457578	gain	Levy et al 2007	17803354	Merging, Oligo aCGH, Sequencing, SNP array	2	1	0
rs2523691	chr6	31359650	31451472	loss	McCarroll et al 2008	18776908	SNP array	270	0	6
rs2523691	chr6	31360094	31485174	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs2523691	chr6	31360388	31457578	loss	Wang et al 2007	17921354	SNP array	112	0	1
rs2523691	chr6	31360388	31457578	gain	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	1	0
rs2523691	chr6	31360388	31437305	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs2523691	chr6	31362309	31451476	loss	Vogler et al 2010	21179565	Merging, SNP array	1109	0	1
rs2523691	chr6	31362309	31449269	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs2523691	chr6	31378767	31459742	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	13
rs2523691	chr6	31379772	31465795	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	9
rs2523691	chr6	31383070	31435869	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs2523691	chr6	31384079	31457633	gain	Uddin et al 2014	25503493	SNP array	873	1	0
rs2523691	chr6	31387966	31446546	gain	Pinto et al 2007	17911159	SNP array	771	5	0
rs2523691	chr6	31400934	31449269	loss	Gusev et al 2009	18971310	SNP array	270	0	0
rs2523691	chr6	31406164	31452931	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	75
rs2523691	chr6	31410518	31429877	loss	Park et al 2010	20364138	Oligo aCGH	31	0	1
rs2523691	chr6	31420388	31426498	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs9271850	chr6	31785437	32651056	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	54
rs9271850	chr6	31953466	32779803	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs9271850	chr6	32430728	32779803	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	38
rs9271850	chr6	32430728	32657334	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	48
rs9271850	chr6	32431994	32793471	complex	Teague et al 2010	20534489	BAC aCGH, Oligo aCGH, Optical mapping, Sequencing	4	0	0
rs9271850	chr6	32441391	32655218	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	13	0
rs9271850	chr6	32449939	32636471	loss	Park et al 2010	20364138	Oligo aCGH	31	0	3
rs9271850	chr6	32452491	32648574	loss	McKernan et al 2009	19546169	Sequencing	1	0	1
rs9271850	chr6	32454510	32625083	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs9271850	chr6	32458839	32779642	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9271850	chr6	32487309	32634331	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	19
rs9271850	chr6	32501878	32655218	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs9271850	chr6	32503824	32599485	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	3	0
rs9271850	chr6	32503874	32641747	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	15	0
rs9271850	chr6	32508463	32625083	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs9271850	chr6	32519157	32779642	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	24
rs9271850	chr6	32522086	32610976	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs9271850	chr6	32539390	32626086	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	3	0
rs9271850	chr6	32540284	32655218	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	36
rs9271850	chr6	32549580	32627714	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	18
rs9271850	chr6	32549725	32596423	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9271850	chr6	32569690	32627714	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	1
rs9271850	chr6	32569690	32602430	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs9271850	chr6	32569690	32602430	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	2
rs9271850	chr6	32570838	32626119	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9271850	chr6	32577379	32669156	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9271850	chr6	32578051	32655218	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	2
rs9271850	chr6	32578051	32655218	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	3
rs9271850	chr6	32581847	32768635	loss	Wong et al 2007	17160897	BAC aCGH	95	0	1
rs9271850	chr6	32587456	32602269	complex	Lou et al 2015	26073780	Sequencing, SNP array	369	2	82
rs9271850	chr6	32592850	32631458	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	33
rs9271850	chr6	32592897	32779642	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	51
rs9271850	chr6	32592897	32612397	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	4
rs9271850	chr6	32592897	32596423	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs9271850	chr6	32592984	32614037	complex	Altshuler et al 2010	20811451	SNP array	1184	352	273
rs9271850	chr6	32593020	32602107	loss	McCarroll et al 2008	18776908	SNP array	270	0	172
rs9271850	chr6	32593503	32607887	loss	Park et al 2010	20364138	Oligo aCGH	31	0	2
rs9271850	chr6	32593503	32602310	loss	Park et al 2010	20364138	Oligo aCGH	31	0	8
rs9271850	chr6	32594330	32603100	loss	Kim et al 2009	19587683	Oligo aCGH, Sequencing, SNP array	2	0	1
rs3129768	chr6	31785437	32651056	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	54
rs3129768	chr6	31953466	32779803	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs3129768	chr6	32430728	32779803	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	38
rs3129768	chr6	32430728	32657334	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	48
rs3129768	chr6	32431994	32793471	complex	Teague et al 2010	20534489	BAC aCGH, Oligo aCGH, Optical mapping, Sequencing	4	0	0
rs3129768	chr6	32441391	32655218	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	13	0
rs3129768	chr6	32449939	32636471	loss	Park et al 2010	20364138	Oligo aCGH	31	0	3
rs3129768	chr6	32452491	32648574	loss	McKernan et al 2009	19546169	Sequencing	1	0	1
rs3129768	chr6	32454510	32625083	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs3129768	chr6	32458839	32779642	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs3129768	chr6	32487309	32634331	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	19
rs3129768	chr6	32501878	32655218	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs3129768	chr6	32503824	32599485	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	3	0
rs3129768	chr6	32503874	32641747	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	15	0
rs3129768	chr6	32508463	32625083	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs3129768	chr6	32519157	32779642	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	24
rs3129768	chr6	32522086	32610976	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs3129768	chr6	32539390	32626086	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	3	0
rs3129768	chr6	32540284	32655218	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	36
rs3129768	chr6	32549580	32627714	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	18
rs3129768	chr6	32549725	32596423	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs3129768	chr6	32569690	32627714	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	1
rs3129768	chr6	32569690	32602430	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs3129768	chr6	32569690	32602430	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	2
rs3129768	chr6	32570838	32626119	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs3129768	chr6	32577379	32669156	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs3129768	chr6	32578051	32655218	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	2
rs3129768	chr6	32578051	32655218	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	3
rs3129768	chr6	32581847	32768635	loss	Wong et al 2007	17160897	BAC aCGH	95	0	1
rs3129768	chr6	32587456	32602269	complex	Lou et al 2015	26073780	Sequencing, SNP array	369	2	82
rs3129768	chr6	32592850	32631458	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	33
rs3129768	chr6	32592897	32779642	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	51
rs3129768	chr6	32592897	32612397	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	4
rs3129768	chr6	32592897	32596423	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs3129768	chr6	32592984	32614037	complex	Altshuler et al 2010	20811451	SNP array	1184	352	273
rs3129768	chr6	32593020	32602107	loss	McCarroll et al 2008	18776908	SNP array	270	0	172
rs3129768	chr6	32593503	32607887	loss	Park et al 2010	20364138	Oligo aCGH	31	0	2
rs3129768	chr6	32593503	32602310	loss	Park et al 2010	20364138	Oligo aCGH	31	0	8
rs3129768	chr6	32594330	32603100	loss	Kim et al 2009	19587683	Oligo aCGH, Sequencing, SNP array	2	0	1
rs9272346	chr6	32578051	32655218	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	2
rs9272346	chr6	32578051	32655218	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	3
rs9272346	chr6	32581847	32768635	loss	Wong et al 2007	17160897	BAC aCGH	95	0	1
rs9272346	chr6	32592850	32631458	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	33
rs9272346	chr6	32592897	32779642	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	51
rs9272346	chr6	32592897	32612397	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	4
rs9272346	chr6	32592984	32614037	complex	Altshuler et al 2010	20811451	SNP array	1184	352	273
rs9272346	chr6	32593503	32607887	loss	Park et al 2010	20364138	Oligo aCGH	31	0	2
rs9272346	chr6	32600590	32657522	gain	Pang et al 2010	20482838	Oligo aCGH, Sequencing, SNP array	3	1	0
rs9272346	chr6	32602429	32655218	loss	Shaikh et al 2009	19592680	SNP array	2026	0	1
rs9272346	chr6	32603508	32654837	loss	Park et al 2010	20364138	Oligo aCGH	31	0	2
rs9272346	chr6	32603508	32636416	loss	Park et al 2010	20364138	Oligo aCGH	31	0	2
rs9272346	chr6	32603508	32625929	loss	Park et al 2010	20364138	Oligo aCGH	31	0	7
rs9272346	chr6	32603737	32655359	gain	de Smith et al 2007	17666407	Oligo aCGH	51	20	0
rs9272346	chr6	32603768	32626003	gain	Pang et al 2010	20482838	Oligo aCGH, Sequencing, SNP array	3	1	0
rs9272346	chr6	32603999	32605370	loss	Park et al 2010	20364138	Oligo aCGH	31	0	2
rs9272346	chr6	31785437	32651056	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	54
rs9272346	chr6	31953466	32779803	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs9272346	chr6	32430728	32779803	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	38
rs9272346	chr6	32430728	32657334	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	48
rs9272346	chr6	32431994	32793471	complex	Teague et al 2010	20534489	BAC aCGH, Oligo aCGH, Optical mapping, Sequencing	4	0	0
rs9272346	chr6	32441391	32655218	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	13	0
rs9272346	chr6	32449939	32636471	loss	Park et al 2010	20364138	Oligo aCGH	31	0	3
rs9272346	chr6	32452491	32648574	loss	McKernan et al 2009	19546169	Sequencing	1	0	1
rs9272346	chr6	32454510	32625083	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs9272346	chr6	32458839	32779642	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9272346	chr6	32487309	32634331	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	19
rs9272346	chr6	32501878	32655218	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs9272346	chr6	32503874	32641747	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	15	0
rs9272346	chr6	32508463	32625083	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs9272346	chr6	32519157	32779642	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	24
rs9272346	chr6	32522086	32610976	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs9272346	chr6	32539390	32626086	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	3	0
rs9272346	chr6	32540284	32655218	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	36
rs9272346	chr6	32549580	32627714	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	18
rs9272346	chr6	32569690	32627714	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	1
rs9272346	chr6	32570838	32626119	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9272346	chr6	32577379	32669156	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9272723	chr6	31785437	32651056	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	54
rs9272723	chr6	31953466	32779803	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs9272723	chr6	32430728	32779803	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	38
rs9272723	chr6	32430728	32657334	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	48
rs9272723	chr6	32431994	32793471	complex	Teague et al 2010	20534489	BAC aCGH, Oligo aCGH, Optical mapping, Sequencing	4	0	0
rs9272723	chr6	32441391	32655218	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	13	0
rs9272723	chr6	32449939	32636471	loss	Park et al 2010	20364138	Oligo aCGH	31	0	3
rs9272723	chr6	32452491	32648574	loss	McKernan et al 2009	19546169	Sequencing	1	0	1
rs9272723	chr6	32454510	32625083	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs9272723	chr6	32458839	32779642	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9272723	chr6	32487309	32634331	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	19
rs9272723	chr6	32501878	32655218	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs9272723	chr6	32503874	32641747	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	15	0
rs9272723	chr6	32508463	32625083	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs9272723	chr6	32519157	32779642	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	24
rs9272723	chr6	32522086	32610976	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs9272723	chr6	32539390	32626086	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	3	0
rs9272723	chr6	32540284	32655218	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	36
rs9272723	chr6	32549580	32627714	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	18
rs9272723	chr6	32569690	32627714	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	1
rs9272723	chr6	32570838	32626119	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9272723	chr6	32577379	32669156	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9272723	chr6	32578051	32655218	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	2
rs9272723	chr6	32578051	32655218	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	3
rs9272723	chr6	32581847	32768635	loss	Wong et al 2007	17160897	BAC aCGH	95	0	1
rs9272723	chr6	32592850	32631458	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	33
rs9272723	chr6	32592897	32779642	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	51
rs9272723	chr6	32592897	32612397	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	4
rs9272723	chr6	32592984	32614037	complex	Altshuler et al 2010	20811451	SNP array	1184	352	273
rs9272723	chr6	32600590	32657522	gain	Pang et al 2010	20482838	Oligo aCGH, Sequencing, SNP array	3	1	0
rs9272723	chr6	32602429	32655218	loss	Shaikh et al 2009	19592680	SNP array	2026	0	1
rs9272723	chr6	32603508	32654837	loss	Park et al 2010	20364138	Oligo aCGH	31	0	2
rs9272723	chr6	32603508	32636416	loss	Park et al 2010	20364138	Oligo aCGH	31	0	2
rs9272723	chr6	32603508	32625929	loss	Park et al 2010	20364138	Oligo aCGH	31	0	7
rs9272723	chr6	32603737	32655359	gain	de Smith et al 2007	17666407	Oligo aCGH	51	20	0
rs9272723	chr6	32603768	32626003	gain	Pang et al 2010	20482838	Oligo aCGH, Sequencing, SNP array	3	1	0
rs9272723	chr6	32604935	32616132	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	1600	0
rs9272723	chr6	32604935	32616132	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	1880
rs9272723	chr6	32606694	32610997	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs9272723	chr6	32608076	32678999	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs9272723	chr6	32608275	32613954	loss	Campbell et al 2011	21397061	Oligo aCGH	2366	0	382
rs9272723	chr6	32608930	32631458	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	63
rs9272723	chr6	32608930	32612397	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	3
rs9272723	chr6	32608930	32610997	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	13
rs9272723	chr6	32609180	32609427	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	3
rs9272723	chr6	32609370	32610040	loss	Park et al 2010	20364138	Oligo aCGH	31	0	1
rs9272723	chr6	32609426	32612397	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs10807124	chr6	33238004	33413787	loss	Wong et al 2007	17160897	BAC aCGH	95	0	1
rs10807124	chr6	33329364	33510704	loss	Wong et al 2007	17160897	BAC aCGH	95	0	2
rs10807124	chr6	33382240	33520221	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs10807124	chr6	33398030	33413930	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs4713843	chr6	35168115	35291002	loss	Redon et al 2006	17122850	BAC aCGH, SNP array	270	0	1
rs4607417	chr6	41883787	42064211	loss	Wong et al 2007	17160897	BAC aCGH	95	0	1
rs4607417	chr6	41921240	42021892	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs9395726	chr6	51653549	51693032	complex	Teague et al 2010	20534489	BAC aCGH, Oligo aCGH, Optical mapping, Sequencing	4	0	0
rs9395726	chr6	51666982	51675620	loss	Conrad et al 2009	19812545	Oligo aCGH	40	0	19
rs9500256	chr6	57535592	58770624	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9500256	chr6	57535592	58770624	gain	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	1	0
rs9500256	chr6	57537873	58774716	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs9500256	chr6	58031023	58716585	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs9500256	chr6	58067313	58678227	loss	Sebat et al 2004	15273396	ROMA	31	0	1
rs9500256	chr6	58075479	58770624	gain	Shaikh et al 2009	19592680	SNP array	2026	1	0
rs9500256	chr6	58082083	58774716	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	3	0
rs9500256	chr6	58137659	58406917	gain	Perry et al 2008b	18775914	BAC aCGH, FISH, PCR	62	1	0
rs9500256	chr6	58142068	58759016	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs9500256	chr6	58181780	58422630	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs9500256	chr6	58213415	58377586	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	5	0
rs9500256	chr6	58231218	58780055	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	2	0
rs9500256	chr6	58272435	58386729	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	4	0
rs9500256	chr6	58272435	58358630	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	6	0
rs9500256	chr6	58272622	58357694	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9500256	chr6	58272622	58357694	gain	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	1	0
rs9500256	chr6	58278897	58368631	gain	Shaikh et al 2009	19592680	SNP array	2026	1	0
rs9500256	chr6	58285919	58770624	gain	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	1	0
rs9500256	chr6	58296647	58654742	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs9500256	chr6	58301716	58314449	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	25
rs9500256	chr6	58301815	58314410	loss	Conrad et al 2009	19812545	Oligo aCGH	40	0	1
rs9500256	chr6	58304899	58308955	loss	Shaikh et al 2009	19592680	SNP array	2026	0	3
rs494562	chr6	85987643	86147414	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs494562	chr6	86023235	86136666	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs494562	chr6	86098132	86145921	loss	Uddin et al 2014	25503493	SNP array	873	0	1
rs494562	chr6	86114765	86264374	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs494562	chr6	86116788	86126178	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	5
rs1468752	chr6	94553884	96363760	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs1468752	chr6	94553884	95265811	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs1468752	chr6	94553884	95257181	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	2	0
rs1468752	chr6	94677176	95570025	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs1468752	chr6	94735468	95205940	loss	Vogler et al 2010	21179565	Merging, SNP array	1109	0	1
rs1468752	chr6	94739077	95205940	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	3
rs1468752	chr6	94769892	95205278	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs1468752	chr6	94769892	95205278	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	1
rs1468752	chr6	94914901	95034665	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	2	0
rs1468752	chr6	94922233	95049169	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	1
rs1468752	chr6	94928699	94987971	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	1
rs1468752	chr6	94937732	95069344	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs1468752	chr6	94963052	94969110	loss	Conrad et al 2009	19812545	Oligo aCGH	40	0	1
rs1468752	chr6	94963124	94969151	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	32
rs3013713	chr6	120131113	121269693	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs3013713	chr6	120635009	120830963	loss	Sebat et al 2004	15273396	ROMA	31	0	1
rs6905596	chr6	120131113	121269693	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs6905596	chr6	120635009	120830963	loss	Sebat et al 2004	15273396	ROMA	31	0	1
rs6905596	chr6	120740365	120756291	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	2	0
rs6905596	chr6	120748763	120752223	loss	de Smith et al 2007	17666407	Oligo aCGH	51	0	16
rs2326671	chr6	128278797	128351143	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs9375615	chr6	129273667	129442955	gain	Redon et al 2006	17122850	BAC aCGH, SNP array	270	3	0
rs9375615	chr6	129281304	129669766	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	2	0
